Date,diesel_price_volatility_factor_v1
2016-05-02,0.05370133455709421
2016-05-03,0.05927112843995698
2016-05-03,0.04878752117191493
2016-05-03,0.04984520482777324
2016-05-04,0.054400163397318735
2016-05-04,0.0445426138020724
2016-05-04,0.046670952182855795
2016-05-05,0.04940040485538207
2016-05-05,0.049253990248821024
2016-05-05,0.04177133519914527
2016-05-06,0.040756185623066224
2016-05-06,0.03926958110135602
2016-05-06,0.04310503966266545
2016-05-09,0.041713839961322254
2016-05-09,0.05014301768039136
2016-05-09,0.05322916911165846
2016-05-10,0.04713868427765179
2016-05-10,0.04638019213085663
2016-05-10,0.04725768602842654
2016-05-11,0.0505652493746159
2016-05-11,0.05130345450666272
2016-05-11,0.05503493839659901
2016-05-12,0.054967060842392966
2016-05-12,0.05706964555978151
2016-05-12,0.04863252226749531
2016-05-13,0.04093355048652772
2016-05-13,0.042078762126521674
2016-05-13,0.039480515586673905
